customer_id,vendor_count,is_chain,product_data_labels
db7e7cfbf4,1,2,1
e6029187ab,2,1,1
003e5e9790,3,3,0
42e5776257,3,3,0
6fa7e95ed0,3,2,1
07d9cedc80,3,3,0
60fca5b95f,1,3,1
bb717b4ed7,2,1,1
0b179df3d9,3,1,1
12666d9659,2,1,1
5b60d42120,2,1,1
4bbd16e521,3,3,0
683c39894d,1,0,1
9dc4c85ebc,3,3,0
a9c743a596,2,0,1
ce8276ce21,3,2,1
829df262cb,2,3,1
a34249a0e4,6,6,0
3722d298e8,3,3,0
8af7a34cd4,2,0,1
9799deb223,2,2,1
543f810098,2,1,1
a702296443,2,3,1
b2891c23dd,2,1,1
22c545ea9e,2,0,1
2e68cf1a0c,3,1,1
380af586c0,2,1,1
52f640cf60,2,2,1
a9b9d9852a,2,1,1
afa7877746,2,1,1
e94a6a186c,3,2,1
c44bc248a2,4,4,0
d277ef6667,4,4,0
e7473fb231,4,7,0
0a5f681e40,2,2,1
2484ee1a8f,3,0,1
61e59cb81d,2,2,1
724cff4e3d,1,0,1
fd55ea9f96,2,0,1
f5cd37a029,2,1,1
166605dc91,2,1,1
44667101d1,2,3,1
82591a1173,1,3,1
a7f96df87a,2,2,1
b1b40c96e4,2,1,1
d79110c476,1,2,1
efcf0e7ced,5,5,0
059d9e9a18,2,3,1
58123b7cb6,3,3,0
93b2dbcd21,2,0,1
b104175176,2,1,1
bee38d018d,1,4,1
08463be2df,2,1,1
166c228b15,2,2,1
29bfa9f6d9,2,1,1
31069597d5,2,2,1
8610d3ed51,3,3,0
11bc9f7027,5,4,0
4a7a455b52,2,1,1
5b60fe13e1,2,2,1
7bcc2b652a,1,0,1
02a858c2e0,3,2,1
5916e39dcd,2,2,1
866f96eab1,2,1,1
edea18b98c,2,0,1
7787cf6db6,3,2,1
b17a5ecbe2,2,0,1
19b317fa64,1,0,1
7400ddfbae,2,0,1
818020f338,1,2,1
bc45db6c0b,3,1,1
8e5b39c03e,5,5,0
9fcc60c3c0,5,5,0
e7aef3a6e2,2,2,1
1ff1ea7228,4,5,0
842fa6290d,1,3,1
989a3b0d78,2,1,1
f5dbcc2b07,2,1,1
1d84567c2d,4,4,0
c3d1871278,2,1,1
d97c8622b9,2,3,1
e9890fd676,8,9,3
2c2f954490,4,5,0
89415339d3,5,7,0
286fb68781,3,3,0
7624b05167,4,4,0
821bdefdce,2,0,1
a9cc700578,3,1,1
205084c209,3,3,0
4030c5b153,4,6,0
a735a47189,3,2,1
a9f3659472,2,2,1
d46d6cb1be,2,1,1
da968c51f3,5,0,0
ea21ebcc9a,4,1,0
ffe241efe9,2,2,1
19f20e7f7d,3,2,1
3034f9d337,1,4,1
4c283d3a3b,3,4,0
7a810630b2,2,2,1
8a2aa4dd56,3,2,1
10bd8ca269,2,0,1
5b07c6148d,1,0,1
62bacfb385,2,6,0
7be7ebb053,2,1,1
be03debdc8,2,2,1
fa83803f41,2,1,1
5841ead3e4,4,2,0
a02c6e1625,2,0,1
c35c06bea1,7,6,3
c3ccac8349,3,2,1
ca84c71e7d,2,3,1
ded577dfd2,3,3,0
f543ed6977,5,5,0
09c79a931f,8,2,0
16f08959e4,2,3,1
31e946697d,2,1,1
4469b8567e,3,3,0
4521d6abce,3,3,0
91c6593a3a,2,3,1
a4919eb1c7,3,2,1
a6bde2c538,3,3,0
de9484284c,9,11,3
2619c2d9a5,3,3,0
5dc84ac9ab,2,2,1
cbec385c3b,2,1,1
d7cdaa3a70,3,3,0
6126f8fcc7,6,5,0
75a68fe7fd,4,1,0
c4dee386ca,8,7,3
2d964d6ea7,3,1,1
40e4956068,3,0,1
44d452d73c,5,4,0
c26f906eb6,3,3,0
d1d28fe40b,3,3,0
2c59b890ca,5,9,0
7907d9f8d9,5,5,0
8df67bc3d9,2,8,0
b429fa7f6c,3,3,0
b6b8a8c5f3,2,1,1
352e84fdc4,2,0,1
6375d3c59b,2,2,1
690a67ff99,2,1,1
c9d35d7ff2,7,5,3
27830e4578,3,3,0
6c5fcb75a8,2,1,1
7ea0497cee,4,3,0
91931822b6,2,4,1
95b950c770,3,2,1
b2880ae0c9,4,1,0
c9a457965c,1,2,1
cc354f4575,2,2,1
cfd7a8ba00,8,5,3
13283bcbb6,2,1,1
4f765e8a0c,3,3,0
52b6163bfa,2,0,1
96c7280a65,4,2,0
a041138f23,4,8,0
af0e7b0992,2,1,1
ce1d52fb5b,2,1,1
dcf4bd8389,1,2,1
f420bc72fd,3,3,0
f6aa2436a7,2,0,1
3802f4eb8b,2,1,1
49aa201008,2,0,1
93df3f4192,3,3,0
a3d9c24eb1,5,4,0
c8760c5913,5,5,0
cf37a2688a,2,1,1
0a9e4ae20f,2,2,1
9bf87a631b,1,4,1
9e6dc98269,2,1,1
ac6e5b9056,3,3,0
24c6e6e125,2,2,1
ae79a8726d,3,3,0
5fb919e20c,3,4,0
642cf5d115,3,3,0
7590229c7e,2,2,1
25b38ceb88,6,6,0
3570beb472,2,2,1
3f46059c2b,2,3,1
da92530a5f,3,2,1
2a1277916b,3,3,0
552e894a8b,3,4,0
c36d1bde52,1,3,1
b7c5bb3148,5,3,0
ccd425bb04,3,0,1
e28da21bdf,2,1,1
04d5185b9e,5,8,0
2b259c0c52,4,1,0
2d0c3ccdc7,3,6,0
2d5f846c3f,4,2,0
42b254f67b,3,2,1
4dcdfc040a,3,1,1
665503e3b8,1,0,1
70434a6ddf,1,0,1
7126f920df,3,1,1
8838dfe945,2,1,1
c3e35b4997,2,5,1
cfabc297b2,1,0,1
f17cf0486e,1,0,1
0e544fb623,2,1,1
82d79af020,2,1,1
a956a51629,2,0,1
b0b2d6944d,3,0,1
be4277395a,7,7,3
bf51f390d1,7,4,0
275aa0b764,2,0,1
4dd6d9c565,4,6,0
98ae1d2d2a,2,0,1
cb3622743f,2,3,1
de35dc3a1e,4,6,0
e9dc72ab36,13,17,2
07f728b6ff,4,4,0
086440c2f1,3,4,0
09868a183d,7,8,3
4dcfa9c3b5,3,6,0
601948961e,6,6,0
7cbdd9cf43,3,1,1
a9762bcb57,3,4,0
cae709a5ca,3,2,1
e7d3f8804f,4,7,0
ece6c6f6ef,2,2,1
f735959061,7,8,3
17fbf6e80c,2,1,1
363a36e8b1,6,9,3
5b63433bd5,3,6,0
8be5672bba,4,7,0
1b129d266b,4,4,0
1de0720bf2,3,1,1
2af6c4e8bc,6,7,0
4598bd2203,3,3,0
51088e8216,6,6,0
71b79f23dc,7,7,3
7430ffb56f,5,2,0
8e2cab79e8,8,8,3
be3cfd59c8,1,0,1
c6841b79b1,7,10,3
de9dc0d24e,6,5,0
e6bff75707,4,6,0
f1f4aa55b5,2,2,1
27fb553240,4,3,0
64eb134373,4,5,0
6f602166de,1,0,1
6fb8d68b81,3,2,1
87f5c1e879,2,0,1
a1b29445a9,7,12,3
17d8b01595,3,1,1
2016cce4bf,3,1,1
217db420ca,5,5,0
4a1f284dd4,20,28,2
6f536a9b7e,4,0,0
8a5d1edc1d,1,10,0
0000e01e15,4,1,0
05afc60acd,8,8,3
206b337228,1,0,1
227514d922,8,14,3
55f4d2c697,2,3,1
800491586f,13,9,3
9c211ca411,4,2,0
aa69eebc2d,3,3,0
ffe396a395,3,3,0
2158acb98f,6,6,0
2dc495d7b0,4,4,0
aa3d679450,2,2,1
c5cd9e812e,8,6,3
c72b013765,5,2,0
cf607d3c3b,2,1,1
d6e6e32446,3,4,0
ec6cf07087,3,2,1
f28e40d8d1,4,6,0
0a87c510ed,6,8,0
270e8fbf26,2,1,1
4decc5bdf6,2,3,1
54c02968f3,4,10,0
78f5301743,5,6,0
9252dd0e28,5,6,0
c12951680c,8,4,3
176b1bec09,3,1,1
4d31a6d208,10,3,3
51e6a3c572,2,3,1
572d4df141,6,3,0
69c78ad225,2,1,1
71acb6d2f8,6,3,0
9ee4c2af0d,11,7,3
b0d30fee07,2,2,1
bc98ebd5ab,5,5,0
21684315cd,6,5,0
2d6037fac7,9,13,3
40bbdd49f2,5,5,0
4a7bd9d551,3,3,0
506e230e80,6,6,0
63ebd58da1,3,2,1
6f3290e951,5,4,0
7a6a58c7a6,7,7,3
839055942a,4,5,0
88930985aa,2,0,1
9371b966a3,8,10,3
9a8ccccae1,4,6,0
a257910fdd,3,1,1
b0645aff14,4,3,0
eda26af864,2,1,1
0aef33a390,2,1,1
17b90e32cf,4,4,0
3d626b7963,2,3,1
4eee683197,12,12,3
6a7626a6b1,2,6,0
84d07a94f3,3,1,1
8c02ce9a2d,1,4,1
9d29c2356c,9,3,3
a3180e55e0,6,4,0
b6463ec3c8,3,0,1
ca7e2a1718,14,14,3
d7f47f4ca5,5,3,0
f648c985cb,3,3,0
fa19c7d373,2,2,1
01446e7cd8,2,1,1
085675721e,9,4,3
0f65253551,4,0,0
39b1862a27,3,4,0
499a4ce65c,2,1,1
56fea8b688,2,4,1
72df8c9964,3,4,0
789e9efd9e,2,6,0
8a135c1ede,14,9,3
9015668970,2,4,1
aa8e0f92f9,1,0,1
b3fb763e62,6,8,0
baa3566de1,8,9,3
054af71602,2,2,1
2204cfe126,7,4,0
3191029d93,2,2,1
a0302a538a,5,3,0
ad8a1810b1,6,6,0
bd9f1388db,1,0,1
c300f2573d,2,6,0
ca7acd001e,2,1,1
cb6b5aa4c4,4,6,0
d5f2834b59,1,6,1
dc7ed61311,3,1,1
dddd060861,4,5,0
f75a59df4e,5,5,0
061605dc96,2,1,1
27939ddb1c,4,0,0
311394bca3,7,7,3
5340b455ec,4,2,0
7f560a4f52,4,2,0
b90227b42f,3,6,0
eecb4f3d78,4,5,0
fd03453162,4,5,0
10b94850f2,3,2,1
1ca1b44be0,3,4,0
531bdc2074,1,4,1
54a83a4598,3,3,0
845285d867,1,3,1
946055a47f,4,2,0
a4e95c7037,8,19,3
ad43fe18e4,8,8,3
e23a75404d,4,6,0
e6277ec49d,2,2,1
042dbf13a4,5,3,0
2c990dee7d,2,2,1
3533318052,4,3,0
3601b2a558,5,5,0
50342d72f9,3,4,0
63bcc11605,2,1,1
65b16259b3,4,4,0
68c1db98ed,3,2,1
849cdc505e,3,3,0
89c26760ee,6,10,3
8daf79a822,11,24,3
a6f9145ce6,2,0,1
c4a0acd198,8,2,0
d71085cb54,4,5,0
e6be282d1c,6,5,0
f594d74147,2,2,1
fd49642435,12,12,3
13add41230,7,4,0
191733362b,8,8,3
29379491ca,6,7,0
516c8e2f87,13,9,3
51c9a81b4c,10,10,3
61ec7299e1,4,15,3
7a67b1e5d6,3,3,0
7b6513f56a,3,0,1
7cee91c9ec,4,5,0
95a80d2fcd,4,5,0
b0c04444ad,8,2,0
ea4ff42e8e,6,1,0
f22e344889,5,2,0
fec3f1a0fa,3,2,1
06afef374b,5,0,0
122a44c30f,2,2,1
1ad029615f,5,9,0
38a55b0059,13,12,3
38e4ed2325,4,4,0
3d01e488b4,2,2,1
4ee420341e,9,15,3
4fe4c8d004,12,15,3
537f46da91,7,9,3
75411049b8,7,9,3
7d5d3eeec4,2,0,1
855ad90262,2,5,1
8d0cde43fa,9,5,3
8e030fdde3,8,11,3
8f4c988c97,4,0,0
aaf9759b1a,5,6,0
ac5fb7eec3,4,2,0
ade83e0568,6,5,0
b84bf931f5,12,17,3
be65a0e613,7,7,3
ca78734a84,9,11,3
cea1ab8918,1,4,1
cee8eb9a11,6,2,0
dc124ee7ff,11,13,3
de0fbf134f,4,4,0
dfec266ae2,3,3,0
ea6dfc2664,4,1,0
f48b178ab2,7,15,3
017c9a473d,15,12,3
0dd9c2dc92,7,3,0
0e1780a298,3,2,1
2d7e3b463b,4,2,0
352e881a20,2,2,1
55fce2d14e,6,2,0
6cd63a2ec6,9,10,3
7361e9de1a,5,1,0
80e7dcc8bd,4,2,0
8989e17994,4,7,0
94f1381eff,7,7,3
9c0cedcc93,2,3,1
a7bc2dd2da,6,4,0
cb499b3814,6,8,0
debcdf2195,2,0,1
e7ee533831,5,0,0
eb0e52bb74,2,2,1
f853d69b82,8,14,3
fbfe8b1374,6,2,0
ffd6962079,7,1,0
050750410e,4,5,0
1652c126e6,8,13,3
191eb8d2e1,9,12,3
31bee4881f,7,6,3
3d9aec1ab1,4,8,0
56cd6992cb,10,7,3
6ea897ca82,4,1,0
78a9d55626,3,3,0
83fd4029de,5,4,0
9e5317118c,2,2,1
a48a0c589e,2,0,1
ae738458ca,10,14,3
bb88ebefac,5,5,0
c6238c045d,2,1,1
cafcabbb0d,8,8,3
e6d510d2ed,3,2,1
ed1806a284,1,0,1
f5c5982bd4,3,3,0
002e6c12f8,6,12,3
0fc8f5a019,8,10,3
1868f401c8,6,13,3
1f0a1a6c3c,1,3,1
2e9c5ece9a,3,1,1
490d5f64a3,1,0,1
4abeb8ccf7,5,2,0
54301327db,3,2,1
7020bc3c7b,2,0,1
7e0c1b5e14,6,1,0
846944451c,6,2,0
8508a8ebe2,5,1,0
9aeb13008e,4,12,3
9fb648a779,4,2,0
b52a0ce18b,7,4,0
b6d545b3f3,3,2,1
c8c2e36569,7,2,0
cacb5c5874,2,2,1
e0f40fd735,7,4,0
f5bfb86937,7,4,0
03bf553689,1,8,1
0a1ff67f3d,2,0,1
16d2fa044f,5,3,0
2fa98a5b17,6,4,0
3653a01d7f,4,2,0
37f1d0f786,6,2,0
49fac1cdeb,8,4,3
8d864bca19,5,3,0
909ccc31a4,17,13,2
a2b382747d,2,3,1
a2f8e4b3e0,6,10,3
ab867fb40e,2,5,1
11daf19167,4,6,0
153588ecdd,8,8,3
15dcd15fd9,8,6,3
22b24e1f9c,6,3,0
2e35907d48,9,0,3
4921f4f6fa,7,5,3
4a71dce4aa,3,2,1
4cf141d343,10,9,3
5e21068777,3,0,1
68d193882c,6,5,0
6e3556e65e,3,2,1
6f769737b2,3,10,0
73235dd169,4,4,0
872e37a219,5,5,0
89caac873e,2,2,1
902f48de52,9,13,3
90e69eea58,5,3,0
95b972874c,10,7,3
9a82f7ae83,5,3,0
9edc9c3521,14,11,3
a02887e3c4,5,2,0
a6f4d0e396,3,3,0
b0076cba82,9,8,3
c3d52ecc3f,3,1,1
c86a74b6cb,2,0,1
d20a509956,6,5,0
ddb2400a07,6,2,0
e281f37f4c,10,14,3
f6f68453cb,2,0,1
09a477bb73,5,6,0
1475c8041c,5,8,0
19d8bfc87d,3,2,1
1addb14a5f,18,17,2
2755b82bbf,5,2,0
2a25509e4c,17,16,2
2b2889a8b0,3,5,0
2e037c1155,4,1,0
38c0242618,2,3,1
3e6e7a4261,5,3,0
491e2dd998,3,3,0
4a40e85621,7,2,0
503ef393d4,14,17,2
6e72bc1747,3,3,0
71b36bf20e,6,3,0
74c4f08812,6,5,0
88f05670ff,17,20,2
93860a347f,2,1,1
997d01b8cf,11,12,3
9f1a7250e6,4,7,0
b337e5d8cf,7,25,3
b54a2394e3,4,0,0
be3beff0d5,4,6,0
c9675c07f4,4,5,0
cf797b7f8f,6,2,0
d8d2a7ef2e,2,1,1
e6742f0ea1,4,5,0
ec7d10e352,8,0,0
ed77003591,2,1,1
04177650b8,5,5,0
094e0ae693,6,7,0
0a9dab77e5,2,2,1
0bede50bd2,3,5,0
110744f185,12,13,3
177e43d2e6,4,4,0
308c6d6ff7,5,4,0
3875eab386,3,3,0
4c2305a30d,6,5,0
626de10fd9,9,9,3
6a62e62fb1,2,1,1
6cc45afcf2,5,2,0
6d6472aa70,10,11,3
7168c76b4a,11,14,3
718a3470af,5,6,0
72ef176c32,7,4,0
90a3f9837a,18,23,2
a1fe70908c,4,4,0
ae1b164527,3,8,0
b4482e0866,9,5,3
b6490ea0c4,19,19,2
bad3e921d5,23,32,2
bc5c267f45,3,0,1
ddb0b75d98,9,5,3
e3baa1932f,3,0,1
ee8e3390bf,3,0,1
f008acbc52,2,2,1
f7d6c25f0f,4,5,0
fae651f875,6,1,0
fd155bf5ff,5,3,0
ff75944932,9,14,3
0c90fcc4b1,8,21,3
0de40de2fe,13,13,3
1f3e961cdd,4,5,0
20211cb0d3,4,3,0
2e9cc6d32d,5,9,0
334cc40d1e,3,0,1
37aee8c855,4,1,0
3968e0d1d5,7,4,0
45529d105d,8,7,3
4743819602,17,11,2
48365202a3,17,28,2
485b5dfda1,6,13,3
4a2902f96c,3,2,1
60b8fd79ab,8,7,3
65ab5e9447,4,2,0
6fb7983eb8,7,4,0
72939f55b5,11,14,3
7481f8bb47,1,3,1
847a68c75b,3,1,1
866426302c,2,4,1
8fc4c2d95b,6,7,0
90c4cf492b,7,9,3
9137ecbec2,8,11,3
949f56e7c0,2,1,1
99c409adb8,10,13,3
9b88720ca6,12,13,3
a46c4dc055,10,16,3
b77ab2917f,2,2,1
bfc6d82a56,2,1,1
d09ae50f5a,8,11,3
d1525661dc,8,6,3
d48f0489ce,5,4,0
d6be9ada0c,4,10,0
dd8f2a7499,4,2,0
ed0c1b58d3,6,7,0
f3974b825f,3,2,1
ff77e8db6b,9,9,3
003a5c7bfe,14,26,2
06286f60df,16,26,2
086751506d,8,12,3
099e96f954,4,7,0
09c62aae1a,5,10,0
0f98d458ab,8,8,3
1037841e7a,20,20,2
217b8a0ee9,14,15,2
2490ee1e22,4,4,0
293eea8409,2,0,1
3e349b45d1,9,1,3
40ae8ffaa2,17,32,2
47e637a618,5,2,0
48ede7ba5c,9,8,3
4bf385ee64,7,7,3
5972db3010,1,0,1
5f118214c4,6,2,0
60b68746be,6,7,0
60ffd1c227,4,5,0
642d4244e7,4,2,0
7330664aca,4,5,0
73c09ddc76,11,4,3
8539ce92e0,3,3,0
88470573ee,2,1,1
8f2e22c068,3,7,0
91c74a8606,16,10,3
94db925307,8,10,3
aa312d9e9c,1,5,1
b1d21de748,10,13,3
bdeac38e39,3,2,1
bff7b85992,3,0,1
c9bd01ac1c,3,11,0
d0cbcbef4c,4,3,0
f75b050ac7,5,5,0
f86b3e1e76,5,3,0
0401a3d25b,1,2,1
0a476644b3,14,6,3
156e18defe,3,3,0
16ac020d53,2,10,0
1eb94e2fbc,5,4,0
209c302485,8,2,0
295f5c80d4,5,1,0
2dad6de3e7,20,18,2
2ed8082da6,5,8,0
2f89cf114b,3,2,1
33ef37c7c8,5,4,0
361d590d64,13,13,3
4368cc19da,5,3,0
442cbadbce,1,0,1
495de43650,16,13,2
4b4f32ffc1,35,43,2
5a399cdfed,6,9,3
5efd1854e3,8,7,3
6296e88660,3,6,0
6c90da4b74,6,9,3
730ffcf379,3,3,0
74cc9de77f,2,2,1
77fdd86b49,18,25,2
7959f03046,2,6,0
7ab46aa32c,7,11,3
7bab39827e,6,8,0
7bb049422d,28,34,2
8320805301,3,2,1
8cc519359f,12,17,3
a02edc956c,11,10,3
a36a1b2720,3,4,0
a79bf310f2,10,12,3
a896f4dcbe,8,14,3
b2c7bd482b,3,9,0
b879886ffa,9,5,3
d098394719,32,42,2
d80427e829,3,3,0
d8d088b605,10,12,3
d960311600,13,7,3
e14c634f41,23,29,2
e440e07477,7,7,3
e462fc36d9,19,18,2
e7f30f4dd0,5,5,0
ea6fde7a41,6,4,0
eb41e16496,4,2,0
ec95e82c85,4,6,0
f36f10a0a5,11,13,3
f452e61046,7,5,3
f5ec97b25b,13,7,3
f66cfc5db6,7,3,0
f838b93050,5,5,0
fbdf5efc66,8,3,0
000113e2b5,4,2,0
00f1201468,11,10,3
03b3e5d8c4,4,4,0
04d6d4d798,14,3,3
087702ba62,2,3,1
0dc7dfc087,5,0,0
1432908967,7,8,3
160118f5ad,7,16,3
1ccfafde65,6,5,0
1df18f6360,6,4,0
1f722977e1,8,8,3
1fc4a1e1ff,8,4,3
25f0b0690a,5,9,0
260feedf49,1,0,1
30f5ea309b,13,12,3
33027f2b96,13,20,2
375fbd745b,4,2,0
472dcc51b7,4,1,0
476eb8a266,14,24,2
4b40dd766e,6,8,0
4e42a1cf35,2,2,1
518e0866c9,19,22,2
5364fbefc7,13,13,3
5393a666e4,9,6,3
54353de3b0,2,1,1
56e930cef1,6,7,0
65007668bc,3,12,0
661435f10f,2,1,1
67187960ba,5,10,0
67da8990f7,6,8,0
6e47a90c23,5,6,0
71e913a357,5,8,0
7866751c60,2,1,1
7eef943f23,6,6,0
876406fe20,4,4,0
8c19582521,3,2,1
8c48547b19,3,6,0
8e0c9bb930,19,23,2
9269d9660e,23,25,2
9785df5e51,8,18,3
9aa7351f72,17,15,2
9ac548c38b,5,0,0
9c223678b5,5,5,0
9dbff0c5c0,15,26,2
a034bfb004,3,4,0
a59f3ea092,7,7,3
a5a9883b37,8,7,3
a974ab7b6c,6,3,0
ae83049fa6,16,13,2
b0d1801996,6,10,3
b7d07e0475,5,3,0
c191461ca9,9,7,3
c58233188d,6,15,3
c96cee84e9,6,8,0
c982317423,9,13,3
ca5e626ad7,8,3,0
d67eadb9a6,5,9,0
d6a02cf8ca,5,14,3
e44b2b2bc8,3,2,1
e7de526a8f,6,9,3
efc004db68,4,7,0
f33d8eaad1,1,3,1
fda6442f1b,3,3,0
ff35a3ad6f,7,7,3
01b45b07e8,7,8,3
0243b40e91,6,5,0
0487629d33,14,23,2
0a2a3dbfe8,6,8,0
0a65b2c234,10,9,3
0b70cee57f,23,48,2
0fb52d339c,3,3,0
11fda7ba9c,6,2,0
159c704acb,13,19,2
1846111110,29,32,2
198000eb95,8,3,0
1ad4bf8dd3,3,0,1
2017562ebf,5,4,0
2032238162,8,12,3
241f9d484f,7,9,3
2ad3e7f6e0,3,4,0
2ae5ea79da,29,45,2
2ed20327bd,14,6,3
2f1cd5faf6,5,3,0
3915792902,5,3,0
3b0aa3182c,7,14,3
3ce69213bb,2,1,1
3f128070fd,12,12,3
4623613c33,5,9,0
489adf2b5f,2,1,1
490a4baffb,10,7,3
51e09ffa0d,2,1,1
5313f62584,3,9,0
54c5289c10,7,4,0
57032886d7,1,14,0
58d22e76c8,3,0,1
6fcf5674e8,4,6,0
706c364e4e,16,15,2
73378094e3,6,7,0
7802b59bbc,11,12,3
7b6521f38b,3,3,0
7ce8751010,3,14,0
8eb1727fbd,3,2,1
8efa81ab77,9,12,3
8f6a4ad0ff,4,5,0
912f9d5093,9,24,3
919cfde876,5,1,0
91da632951,5,3,0
9bad3b8b79,17,27,2
9fde33d823,4,4,0
a0a1c875c2,6,8,0
a102228184,22,13,2
a190979e76,10,4,3
a37481b1d4,22,18,2
ac45c0533c,7,20,3
ad83482820,4,3,0
b89cec0a1c,17,63,2
b9d610947e,1,0,1
ba2d9cddfd,2,1,1
bc3f931913,3,2,1
c289b9a802,3,2,1
c64e3251f7,7,6,3
ca5f1cd865,5,6,0
d027465173,7,7,3
d1f5906c9e,8,12,3
d33059fe4b,4,5,0
d859bbc58f,7,3,0
da76be323a,11,12,3
dbec0cfe71,2,2,1
e28f4ae887,14,43,2
ea8ec34da7,5,5,0
eac5ede398,2,1,1
ec1fe4cd22,3,3,0
f28c4c6700,3,3,0
fe486c94dc,11,12,3
f5a6558f16,16,23,2
0da6f8cbbb,1,1,1
0e3db86259,1,1,1
14b36146f1,1,1,1
14b8e08e38,1,0,1
14dd82ac62,1,1,1
1620b80d41,4,3,0
1bb8a0dce7,1,1,1
23b2365abe,1,0,1
2daff233db,1,1,1
4687798d61,1,1,1
47849ace0e,1,1,1
49f344ad65,1,1,1
4abb751b47,1,0,1
4b1e8f1dee,1,1,1
4e41a67c97,1,0,1
4fc8ff5366,2,1,1
5751bfa7c6,1,1,1
58c74e70c4,1,1,1
61ba28a419,1,0,1
61ea095545,1,0,1
65a29e8783,1,1,1
6aad2e24be,1,1,1
6df5d42833,1,0,1
71dc4f87d6,2,2,1
75117cf8a5,1,1,1
768f04bd0e,1,0,1
7ef3609f38,1,0,1
7fca8bc823,1,0,1
8053e4983f,1,1,1
82ebee4693,1,0,1
8381d1a6fd,1,0,1
84d3be6f28,1,1,1
88496babad,1,0,1
886d0df070,1,0,1
8c84e4290c,1,1,1
8df2d88fed,1,0,1
91f3d09888,1,0,1
94f66b9653,1,1,1
95debe9566,1,0,1
970da8ad8c,1,1,1
9e8a70f8d0,1,1,1
9f70b29cbb,1,0,1
a47a5f25ac,1,1,1
aef30c2028,1,0,1
afd60aa95d,1,0,1
b224a310c5,1,1,1
b6c474e6a5,1,1,1
c1fe4c28d9,1,1,1
c3a8c10478,1,1,1
c5715f5400,1,1,1
c7434adc3f,1,0,1
caa91a78fe,1,1,1
cdbe1e8029,1,3,1
d43d0a7370,1,1,1
d5b73b70d3,1,1,1
d5e69ec3a8,1,1,1
d7d4df98b9,1,1,1
ef2d9a01dd,1,1,1
f3fa3a9035,1,0,1
fa05b6e4f8,1,1,1
fc19ecbed0,1,1,1
0a231d0531,2,2,1
0faf0ae422,2,0,1
1e7d2f2e57,2,1,1
c349c8deeb,2,1,1
ddb35abcc6,2,0,1
df919eb6ce,2,2,1
4b56169aa4,2,1,1
f1fcd56ad8,2,2,1
f28ffc6cd1,2,1,1
2e53156f1c,2,1,1
99e3304540,3,3,0
c28eadd782,2,0,1
48a99cf192,2,1,1
31035a1ff6,2,1,1
85ab08199c,2,1,1
8b3b1e72ff,3,3,0
b6c3aa015c,2,0,1
fd76d3d372,2,2,1
694a7f5e16,2,2,1
a49cab2d5b,1,0,1
0f38549518,2,2,1
1a1f7d12df,2,2,1
31edb1c673,3,2,1
35a1c159b5,2,0,1
fe9f255eb5,2,2,1
a10e6cfaba,1,3,1
d3197f5d51,2,2,1
e826f9b2f0,2,0,1
0abf2f52f1,2,1,1
78e9bfbf37,4,4,0
8664d39f20,2,1,1
4489aa9756,2,1,1
728bb6eb98,1,2,1
f350024bad,4,2,0
fc066cb9f6,1,0,1
434b227e3c,2,2,1
43be02abc3,2,3,1
478122e0ee,2,2,1
15b12ba197,2,3,1
50104c81d5,1,7,1
def750cb37,2,1,1
ffab1217ff,2,0,1
7a1e84e086,5,4,0
24bc6082e3,2,0,1
b34b6fb5e7,2,0,1
f636900e15,2,2,1
e72a6a3a01,3,3,0
97a17f36c5,2,2,1
eeade5ca4b,4,4,0
6150ffa882,3,3,0
6a3334f72c,2,1,1
7d154166a0,2,2,1
c8d28f16a6,3,0,1
d791c5ef6a,1,0,1
f87585c86f,5,3,0
3eab356705,2,4,1
4d7b4d3b22,3,1,1
b68f97eddc,3,3,0
cc60ea7d5b,2,0,1
fa42ec8987,2,0,1
15bb3678e3,1,5,1
5ce4778caf,3,2,1
aa7499ddc7,3,1,1
ba58a712c3,1,2,1
e74536c6cd,2,3,1
399392f11a,3,3,0
f676276ff2,2,0,1
fa91ffb032,2,3,1
9390268243,2,2,1
9864cde271,9,8,3
9edb2db861,2,1,1
b3e1eb1451,3,4,0
bd81bf570b,2,2,1
c2d1a5e878,3,2,1
0de2cb7b1a,2,2,1
907612351b,2,1,1
9fc72132b9,1,2,1
b7a98476f6,2,4,1
d4ed7d0025,1,2,1
2df9e33a1a,2,0,1
a6670443a1,1,0,1
0483d1a44d,3,1,1
628a191ba3,2,8,0
8500dee435,3,3,0
cb2c9fb9c4,6,6,0
07733931da,3,1,1
1f70caaf50,2,1,1
420f2e6c35,4,3,0
d0b10ca525,2,2,1
1c75b019e9,1,3,1
1dfb2c5fd3,2,1,1
4a537f4695,2,1,1
56abe156c5,5,6,0
b9db8c489d,2,0,1
de63c3c52c,6,4,0
22a8662b88,2,0,1
594c69f1aa,4,1,0
9e4d03a54d,2,0,1
d48e2ba748,2,1,1
f31c30b314,4,4,0
08a5871f58,1,2,1
274447afcd,4,2,0
4a1cee9e66,3,1,1
f72302b8ab,3,0,1
f19a662f3d,2,1,1
803bd5e208,3,1,1
9a7fdca47b,2,1,1
aedbd2ea7e,6,5,0
b8e0b1221c,3,3,0
3811f60c7f,2,2,1
509eec4a30,3,2,1
7cc41189ff,3,0,1
a13ed76ccb,2,3,1
a30a7b66bf,3,3,0
fa0f2a0da3,1,0,1
08e8d73579,3,2,1
315fa27466,4,3,0
362d20ff89,2,1,1
